
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8N0906018BP 0002.ecu

ECU identified with following data:
HWNumber    = 0261208054       (requested was 0261208054)
SWNumber    = 1037366474       (requested was 1037366474)
PartNumber  = 8N0906018BP      (requested was 8N0906018BP)
SWVersion   = 0002             (requested was 0002)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = 

Log packet size: 19 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  30.04.2023 17:46:40.129

TimeStamp, fr_w      , lambts_w  , lamsoni_w , lbz       , mshfm_w   , nmot      , plsol     , tans      , tats_w    , tmot      , ub        , vfzg      , wnwi_w    
  194.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  194.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  194.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  194.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  194.950, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  195.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  195.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  195.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  195.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  195.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  195.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  196.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  196.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  196.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.700, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  196.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  197.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  197.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  197.400, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.450, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  197.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  197.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  198.100, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  198.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.700, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  198.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  199.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  199.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  199.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.350, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  199.450, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1792   , 0         , 0         
  199.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  199.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  199.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  200.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.300, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  200.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.650, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  200.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  200.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  200.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  201.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.100, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.150, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  201.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  201.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.700, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  201.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  201.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  201.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  202.100, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  202.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.500, 1         , 1         , 1.00342   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  202.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  202.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.800, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  202.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  202.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  203.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.400, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  203.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  203.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  204.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  204.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  204.400, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  204.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
